role,path_class,delay_type,status,path_count,path_index,startpoint,end_point,path_group,datapath_delay_ns,logic_delay_ns,route_delay_ns,logic_levels,slack_ns,requirement_ns,is_unconstrained,routable_nets
"FORMAL_PHASE2","SDA_SYNC0_Q_TO_SYNC1_D","max","TIMING_PATH_REPORTED","1","0","NVP_AUTOINIT/u_sequence/sda_sync_r_reg[0]/C","NVP_AUTOINIT/u_sequence/sda_sync_r_reg[1]/D","NOT_AVAILABLE","0.720","NOT_AVAILABLE","NOT_AVAILABLE","0","15.197","16.000","NOT_AVAILABLE","1"
"FORMAL_PHASE2","SDA_SYNC0_Q_TO_SYNC1_D","min","TIMING_PATH_REPORTED","1","0","NVP_AUTOINIT/u_sequence/sda_sync_r_reg[0]/C","NVP_AUTOINIT/u_sequence/sda_sync_r_reg[1]/D","NOT_AVAILABLE","0.278","NOT_AVAILABLE","NOT_AVAILABLE","0","0.218","0.000","NOT_AVAILABLE","1"
"FORMAL_PHASE2","SDA_SYNC1_TO_FILTER_LOGIC","max","TIMING_PATH_REPORTED","1","0","NVP_AUTOINIT/u_sequence/sda_sync_r_reg[1]/C","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/D","NOT_AVAILABLE","0.792","NOT_AVAILABLE","NOT_AVAILABLE","1","15.206","16.000","NOT_AVAILABLE","1"
"FORMAL_PHASE2","SDA_SYNC1_TO_FILTER_LOGIC","min","TIMING_PATH_REPORTED","1","0","NVP_AUTOINIT/u_sequence/sda_sync_r_reg[1]/C","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/D","NOT_AVAILABLE","0.339","NOT_AVAILABLE","NOT_AVAILABLE","1","0.218","0.000","NOT_AVAILABLE","1"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","max","TIMING_PATH_REPORTED","20","0","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_log_r_reg[1][16]/CE","NOT_AVAILABLE","4.722","NOT_AVAILABLE","NOT_AVAILABLE","2","11.056","16.000","NOT_AVAILABLE","3"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","max","TIMING_PATH_REPORTED","20","1","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_log_r_reg[1][48]/CE","NOT_AVAILABLE","4.710","NOT_AVAILABLE","NOT_AVAILABLE","2","11.069","16.000","NOT_AVAILABLE","3"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","max","TIMING_PATH_REPORTED","20","2","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_log_r_reg[1][22]/CE","NOT_AVAILABLE","4.703","NOT_AVAILABLE","NOT_AVAILABLE","2","11.076","16.000","NOT_AVAILABLE","3"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","max","TIMING_PATH_REPORTED","20","3","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_log_r_reg[1][23]/CE","NOT_AVAILABLE","4.703","NOT_AVAILABLE","NOT_AVAILABLE","2","11.076","16.000","NOT_AVAILABLE","3"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","max","TIMING_PATH_REPORTED","20","4","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_log_r_reg[4][10]/CE","NOT_AVAILABLE","4.454","NOT_AVAILABLE","NOT_AVAILABLE","2","11.090","16.000","NOT_AVAILABLE","3"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","max","TIMING_PATH_REPORTED","20","5","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_log_r_reg[4][7]/CE","NOT_AVAILABLE","4.454","NOT_AVAILABLE","NOT_AVAILABLE","2","11.090","16.000","NOT_AVAILABLE","3"
