sample_index,relative_cycles_from_trigger,relative_time_ns,sda_stage1,sda_stage2,sda_filtered,scl_stage1,scl_stage2,scl_filtered,sda_drive_low,scl_drive_low,ack_decision_strobe,ack_value_used,first_nack_event,first_nack_latched,nvp_reset,vdd1_enable,vdd3_enable,init_active,bit_index,byte_phase,fsm_state,operation_index,current_tx_byte,init_done,init_error,first_error_code,first_error_valid,raw_hex
2623,-449,-7184,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2624,-448,-7168,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2625,-447,-7152,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2626,-446,-7136,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2627,-445,-7120,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2628,-444,-7104,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2629,-443,-7088,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2630,-442,-7072,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2631,-441,-7056,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2632,-440,-7040,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2633,-439,-7024,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2634,-438,-7008,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2635,-437,-6992,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2636,-436,-6976,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2637,-435,-6960,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2638,-434,-6944,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2639,-433,-6928,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2640,-432,-6912,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2641,-431,-6896,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2642,-430,-6880,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2643,-429,-6864,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2644,-428,-6848,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2645,-427,-6832,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2646,-426,-6816,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2647,-425,-6800,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2648,-424,-6784,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2649,-423,-6768,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2650,-422,-6752,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2651,-421,-6736,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2652,-420,-6720,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2653,-419,-6704,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2654,-418,-6688,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2655,-417,-6672,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2656,-416,-6656,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2657,-415,-6640,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2658,-414,-6624,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2659,-413,-6608,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2660,-412,-6592,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2661,-411,-6576,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2662,-410,-6560,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2663,-409,-6544,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2664,-408,-6528,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2665,-407,-6512,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2666,-406,-6496,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2667,-405,-6480,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2668,-404,-6464,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2669,-403,-6448,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2670,-402,-6432,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2671,-401,-6416,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2672,-400,-6400,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2673,-399,-6384,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2674,-398,-6368,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2675,-397,-6352,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2676,-396,-6336,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2677,-395,-6320,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2678,-394,-6304,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2679,-393,-6288,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2680,-392,-6272,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2681,-391,-6256,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2682,-390,-6240,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2683,-389,-6224,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2684,-388,-6208,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2685,-387,-6192,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2686,-386,-6176,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2687,-385,-6160,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2688,-384,-6144,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2689,-383,-6128,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2690,-382,-6112,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2691,-381,-6096,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2692,-380,-6080,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2693,-379,-6064,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2694,-378,-6048,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2695,-377,-6032,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2696,-376,-6016,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2697,-375,-6000,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2698,-374,-5984,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2699,-373,-5968,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2700,-372,-5952,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2701,-371,-5936,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2702,-370,-5920,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2703,-369,-5904,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2704,-368,-5888,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2705,-367,-5872,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2706,-366,-5856,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2707,-365,-5840,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2708,-364,-5824,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2709,-363,-5808,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2710,-362,-5792,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2711,-361,-5776,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2712,-360,-5760,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2713,-359,-5744,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2714,-358,-5728,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2715,-357,-5712,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2716,-356,-5696,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2717,-355,-5680,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2718,-354,-5664,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2719,-353,-5648,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2720,-352,-5632,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2721,-351,-5616,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2722,-350,-5600,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2723,-349,-5584,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2724,-348,-5568,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2725,-347,-5552,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2726,-346,-5536,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2727,-345,-5520,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2728,-344,-5504,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2729,-343,-5488,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2730,-342,-5472,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2731,-341,-5456,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2732,-340,-5440,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2733,-339,-5424,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2734,-338,-5408,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2735,-337,-5392,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2736,-336,-5376,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2737,-335,-5360,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2738,-334,-5344,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2739,-333,-5328,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2740,-332,-5312,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2741,-331,-5296,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2742,-330,-5280,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2743,-329,-5264,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2744,-328,-5248,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2745,-327,-5232,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2746,-326,-5216,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2747,-325,-5200,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2748,-324,-5184,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2749,-323,-5168,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2750,-322,-5152,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2751,-321,-5136,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2752,-320,-5120,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2753,-319,-5104,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2754,-318,-5088,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2755,-317,-5072,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2756,-316,-5056,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2757,-315,-5040,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2758,-314,-5024,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2759,-313,-5008,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2760,-312,-4992,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2761,-311,-4976,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2762,-310,-4960,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2763,-309,-4944,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2764,-308,-4928,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2765,-307,-4912,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2766,-306,-4896,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2767,-305,-4880,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2768,-304,-4864,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2769,-303,-4848,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2770,-302,-4832,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2771,-301,-4816,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2772,-300,-4800,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2773,-299,-4784,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2774,-298,-4768,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2775,-297,-4752,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2776,-296,-4736,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2777,-295,-4720,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2778,-294,-4704,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2779,-293,-4688,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2780,-292,-4672,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2781,-291,-4656,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2782,-290,-4640,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2783,-289,-4624,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2784,-288,-4608,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2785,-287,-4592,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2786,-286,-4576,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2787,-285,-4560,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2788,-284,-4544,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2789,-283,-4528,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2790,-282,-4512,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2791,-281,-4496,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2792,-280,-4480,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2793,-279,-4464,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2794,-278,-4448,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2795,-277,-4432,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2796,-276,-4416,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2797,-275,-4400,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2798,-274,-4384,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2799,-273,-4368,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2800,-272,-4352,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2801,-271,-4336,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2802,-270,-4320,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2803,-269,-4304,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2804,-268,-4288,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2805,-267,-4272,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2806,-266,-4256,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2807,-265,-4240,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2808,-264,-4224,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2809,-263,-4208,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2810,-262,-4192,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2811,-261,-4176,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2812,-260,-4160,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2813,-259,-4144,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2814,-258,-4128,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2815,-257,-4112,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2816,-256,-4096,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2817,-255,-4080,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2818,-254,-4064,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
2819,-253,-4048,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,31,96,0,0,0,0,0x000601F07010F087
