scan,generation,entry_count,bank_group_count,transaction_count,chip_id,revision_id,chip_id_revision_valid,prohibited_reads,nack,timeout,bank_mismatch,incomplete_publication,snapshot_mutation_before_ack,a8_pre,a8_post,a8_changed,raw_sha256,decoded_sha256,raw_path,decoded_path,result
101,102,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,92373BD1354616E4D10C85842598C186268ED4E70E6DA8D6BD76DAB2950DBBDF,8F71E823950C3DA563011C3BD5B22B8F07521C7AB3234F5FAEFD1E1E5B10C19D,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0101.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0101.json,PASS
102,103,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,AD1CDF2F580CD085CDF180D53356EB896D61D4A6A61512F07892B3B52F9FE10D,152996E9EFE8E04BA0752674445E35063658BCAD3CC295715DF1D12EBCD59F81,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0102.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0102.json,PASS
103,104,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,F03A53D88C6506DFE7B77CD6B570681F28A735E0CC37228C1382159A760E0646,86832C41C3DD2A311765527A763D45AFDBC656D04EA32369041993D63E6EA00A,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0103.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0103.json,PASS
104,105,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,890EF3082272FDB4BDD5C6381123D0D3A06E67E519F671B598F200702698DFBC,B817CED0FE008C4B433087991B7E17321A95A313D72A2DF2BFA12373365645A2,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0104.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0104.json,PASS
105,106,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,DF3A05211B2386EFD8ABC7299AEF3E5102E9FAAC5B34325A3E35C651AC66ED62,B5274A629D0F6B8D807014B98DEC9A3F4FA64AE6693DECCFAF172757AD49D374,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0105.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0105.json,PASS
106,107,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,FF110674E8139F37552A3A2E5812A797E52E6896851C9AF8BD21CABAE51EA375,99ED6DA7F0F2C40740A9D40E8FD1B115962A590FED3D1C07A1B7B83DA2EDB62E,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0106.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0106.json,PASS
107,108,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,DF5B70AF973C6E9FBA803723B17898C8BA3D282567F89FCC6BD5CBD8A0310987,16962A4639EE1AC184550875951CF75CBFC6A080F3D409A4379C1FDA72CD8E82,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0107.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0107.json,PASS
108,109,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,C6DC541E45A1AB7F53C1CB6D85A6FE518D00C36616FAE11BD32B4507A59B722A,70DA8F550D647FF5D53338B728D5DCAAB5111E19F2823A94A7F1C9EE2CC42586,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0108.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0108.json,PASS
109,110,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,2E20D2F0DDCD743DB7F706EE4C21A0D1F1A28CF1B2F56AA85B952C2F2C510FF1,487CEECDCF13427F2D1E58B24B109E572C37B4F2C25E8FD49431E5D9D4A74AE7,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0109.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0109.json,PASS
110,111,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,D1B553D3301FC87CCE347971FD872AA41879BF9DCA80E69FF6E820A9B802D4E4,15DD5BFB22C4A2D818061DA0F242E0A9BDAFA46BBC34F048B1B31EA8139DDED8,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0110.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0110.json,PASS
111,112,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,E9790D8557B662FBB247E68ABE6E4144E60B7FC04FFD3891CE1C334037D7ABF0,B23EBDBD40949903CE12E7CF3590C212C798981A84F78C76084F4C134DF4ECE3,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0111.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0111.json,PASS
112,113,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,A2E7E6B374E9850C4B191F95EAD00C2C25F90DE95DCE8C7F066638A6A2FD6382,6985705FBBB9E78868F157258575B6DBF26E95C58A3EDFFA2B017851B54F35D8,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0112.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0112.json,PASS
113,114,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,2689FF6B1EC6F79C6FD7DF5FE1F11439165E1B7A747848BF9E430B1845CAEDC9,1322AF3A753A8C033A88579238828685DAA2AD374A8F19F5202B0B40FE20B61E,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0113.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0113.json,PASS
114,115,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,219EAAD7C08C72F62D6106564B3F842775817493E17F913777AD2F795CA80382,2F1E70DFAF4F8669F3806304E86653007A06E3AD322F9152348C804227D36170,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0114.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0114.json,PASS
115,116,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,ED69AC829BB9940E785D239DFB8E21680D6C1226F255E5950C335BCC150AE7FE,E2A90AE2B8C050034DF5A0AE0265DCCED1F053C211057CC9EAA925B48CD3E956,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0115.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0115.json,PASS
116,117,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,89F3C9E79368D6CD83BF33FF6BC42D56D3DFE95806DB26835B1C0FF4A5AFD7FD,7BE1A2DCEC6D8C2950F4918411972514EACF8C0F5CB229A92104B9F175755BB9,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0116.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0116.json,PASS
117,118,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,0661C1E2FF108ECF2923FC01E90E154115712386294D519D8283A630D47FD248,FE25743FC64059F714C1AB73979818510448E586999270038747082D02FE65E4,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0117.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0117.json,PASS
118,119,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,37F78F28CD175D95F902D0116C1CE5F6C69C082CC2A64F6C55EC07C2C2E54F55,68EE204658673930ECC8395B5ACC68E115ACF7E0AC22EF34F6D9BF48161227DB,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0118.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0118.json,PASS
119,120,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,A1DB56E75BDE38617D11E8C7985B843E7D9055537EA5B63E472680167E11A290,99EBDC54157DF397D4E2A109B1D3366FFF277AAF93F43839B80F73D934CBD5FE,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0119.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0119.json,PASS
120,121,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,60C1D6D1349F4FD37896F47295C8A9EA73B977373BCF06ABE12AD46BD411395F,1BA501BE0E0B24A6576D0334BF5D306F86877FCE05F7CCECF12016669B7C2069,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0120.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0120.json,PASS
121,122,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,8207E5D05515231377F5B89413789E089633C81F8E4C2CA2AFD4CBF4629305E7,DB5752A13029196995C2F5F4EF5872C6C703A1DB71A46DD01B2EC0430253D2FB,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0121.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0121.json,PASS
122,123,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,84DE58CDE5876CB86D7E5A4DDA642A7D36708BD01B298737A19349D6CA663738,AB0EF9270BAC2AB6EA321F2DC57883E88E12702CA60D3D95E191D91E667DCB3D,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0122.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0122.json,PASS
123,124,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,E38FC816AD42C7E13456F176E8AF0E3C84092532BDB972B8240717B23E5A0058,A1807FC6BB637234E77E6296C6865D11A5EDAEAE0DE4CEB175F9684B4DFD23EE,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0123.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0123.json,PASS
124,125,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,957BA3A05D69C2E0A2F2D46BFB75D225461F8CFD52F30813DAB085163E804913,27A6C39D002E658F844BA316105991D7BBF5743CFC376DA0EE24F0B4400F1676,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0124.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0124.json,PASS
125,126,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,2050560CECE397021989E17FFFFD92D54724F439A6CA81F11890106165B64EEE,942FA472504966D8DBEE523D048C3EE878513145875D9D35F9267BFF9BD318FD,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0125.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0125.json,PASS
126,127,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,CCFCC86A523F95755968447AD22C00786D79EDB4E503C03141FF80B5952D19FF,360CC865D3708A1512C52FD636D8F6DB828E3F853CDA69F2EE7D75DED0FD8F41,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0126.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0126.json,PASS
127,128,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,06CA84AD23DDC7AC9168722E3577615EB467ABE839AF5324D6983721D5875467,5CE25E88A5756CDA508D181486238AB9DF65A82DA65F4F51710F516CE1FECC83,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0127.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0127.json,PASS
128,129,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,F39FEE627D4467A35859E26F68D5A7592E1E044157F4C26F66EC717F332D6C9B,09A62D110A97B6E3031F44C46C4BD6C3D35CD36F6D68CE8C15389D25C4BC1844,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0128.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0128.json,PASS
129,130,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,CC1DCDB8AF72AF1FC77AED4EE7BAFE23D5A73EB2222A9ED0AC2C637FA31B75C8,B681DE4C20158A549F6C90A82F0E154CF44806A0B0248FFD2D2ACAFA8FE60A01,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0129.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0129.json,PASS
130,131,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,D807BE1131AEAC952C3425834BCB81C9C9634743E1C13F11A6FBE87E8E78638F,5AA823B30332B3FECFFD2CE2F319983E24282CFC7FE1143F7938AB36C3B3602D,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0130.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0130.json,PASS
131,132,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,163EB8B923C88B269F26B2F265F00EEA38F4232A0E0CA811741337027E1CADDC,CF1349312702910BD65EF6B0C33290BC295B5F8C9A1D2D6BE06600751934D6C4,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0131.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0131.json,PASS
132,133,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,A9AE7AAA98C0A6026A735CC67D9B6EB2A9E9B874E59F185457D834D980FF12BD,DE52249FF9EB23E7981ED55FD06AC6BDEE5BB5A2C509762EDBD90CAB9B4D5D54,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0132.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0132.json,PASS
133,134,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,60CA2916174E6A339AFB6895154FA8795DD9339132C4CADA4D7F035C15C07315,D14110C2AEBBEE34EABC6E7F664DA6DF146D2507A3AF2BEE173AFF4B47E80658,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0133.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0133.json,PASS
134,135,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,0C99828F6909F04C9FCF7886D374155FC9EA6E9C349CB0FAFB525E7556A55418,D3E34FEB61E7248300F1469C7DB35F18E861A14E97E0FDC62803600D1EB8D945,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0134.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0134.json,PASS
135,136,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,A2AFC78F0EB9B87F8752AA343251EF5446E1400CA058C9FED84BFB8D5886001F,374FFBF6C036F69E6EE206498B82D50B3345DE47534CF9F768A1851F28A8CE74,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0135.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0135.json,PASS
136,137,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,16865063C483CDAC07EB4C3B00248252BAC419BEAF7F0FF6E281511F34AAD416,00D69D3CB54280A58F215A41AC601A8DCD8B3751FAC4D1C895036EBCFFEF891A,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0136.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0136.json,PASS
137,138,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,6781E49265D6C5C5656B32514F469820B9CEEE2C089D33373D898EE0DE3E908E,B91BD60AF82864B6C326F2E68344F228F1AB4744E03EDA2D1AFCB8F248235610,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0137.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0137.json,PASS
138,139,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,C461AD948D3C5767F0CD98C93F17ABB21E7C706A463250BC723254F50874C103,4346EB758B91C417E67BFD19B47251358F206D26CFF4C202FC7B8B091496F6C3,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0138.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0138.json,PASS
139,140,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,BAA7CB4AE8479260E5540F2A1FA517C5A46F1ED1221F9BBCFC438DD88483BB65,60373211C80329EAB5DCF166A2F33CC2FC3F0747210C45DF943FDC5F41C1FB6D,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0139.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0139.json,PASS
140,141,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,AE3FB1FA082A9E6666047F1BDC44C367E5F2C6F01CE0E0D03E4E24AEC70B8417,36DA6D0DDED9710D5255D7828A9816DB91AEC2B05C92782D242606EC9E7F36F5,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0140.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0140.json,PASS
141,142,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,4B8B4860685FFA595427D0AA2D6DC66EC45797B1F89A9CE32DA9F750B90B3AE9,E55D10DAD5AF0EFBCAC581DD73942F8DA030A1A2A6E16494F980EC2F39E85E48,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0141.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0141.json,PASS
142,143,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,975038951B4B29FEC6FDDCCCCF91417F989844F934BAB62AEA77DE543D0EA72F,AAAA323BDA18347D8990BB519F35438EFD24AB408BA14879671E9186EB40C5F1,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0142.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0142.json,PASS
143,144,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,3274E8C942C4EE199CA44245C0DC2C0BB254C3FDB44F3009439984A05173D6A3,6DAD83D214A984A9319F4C1C05B7BA061FE3546ED46F6C9A3B297718163D3915,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0143.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0143.json,PASS
144,145,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,A748D68FBCE8A7C1DA44DFEA8D2EF0D43FC0299397116D0C502F9552FD1C8E86,024085DBBB752CFC010A6ED11D63C435A21000BA0D633236CD4DA811F6DFA289,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0144.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0144.json,PASS
145,146,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,6762A0E1269CE748D800540870E654A29E90EF8BECD4B1DB3ECD37F93F2E41AB,68C0C826543BAC24DAD0BEE8DF316848EDF4A3130D7A5FB653B99DA282BA89EB,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0145.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0145.json,PASS
146,147,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,87A3FFF8584179501C6049F98157186A56D3583552BA541325BE906F7654A4E0,1B357D754036A6B64ED17828B083F660086749859180BC17AE11C0138D958682,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0146.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0146.json,PASS
147,148,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,41EF2874732B724E7FF73536C641B45F608A75DAEB3BB971FF03A5C1B355D859,6727E818AD03A45C7469C7330A9DC3D1B58D565B1B358CF6C1BA24A21ED8BC46,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0147.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0147.json,PASS
148,149,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,C925340E6C3FD1DD9AFD192277633E3085FEC2BD141E890F9B999B0F972AFD90,A6E28783EB0A9844E623E24D3E69EDDEFD8BF55273E78C76F5B76BB500448DEE,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0148.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0148.json,PASS
149,150,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,E0ABA67D2E65A3D263E258CACE9B9E48EA554D5C0D512227152EECD28E890C32,FFD1393BA54F93210EDD44572FF1D6C8B76F200A761DAAD5FB1596B079753883,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0149.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0149.json,PASS
150,151,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,901253F65F06E09F7B225D43499F29AF09551F1C9357805FC3A5FEA4FCB9A6AC,F26870F4346479777CF34A9E53AA5ADF43B990BC716F901AE2C4990351E1B215,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0150.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0150.json,PASS
