"GlobalRow","SectionRow","ViolationName","Rule","Severity","SourceClock","DestinationClock","CDCType","Depth","Exception","PhysicalSource","DestinationEndpoint","Description"
"82","78","CDC-9#3","CDC-9","Info","userclk1","nvp_vclk1","No Common Primary Clock","4","False Path","nvp_reset_app_autonomous_reg/C","CAPTURE_SUBSYSTEM/NVP_RESET_TO_NVP_SYNC/arststages_ff_reg[0]/PRE","Asynchronous reset synchronized with ASYNC_REG property"
"83","79","CDC-9#4","CDC-9","Info","userclk1","nvp_vclk1","No Common Primary Clock","4","False Path","XDMA/inst/xdma_v41_m1_pcie2_to_pcie3_wrapper_i/pcie2_ip_i/inst/inst/user_reset_out_reg/C","CAPTURE_SUBSYSTEM/PCIE_RESET_TO_NVP_SYNC/arststages_ff_reg[0]/PRE","Asynchronous reset synchronized with ASYNC_REG property"
"84","80","CDC-3#3","CDC-3","Info","userclk1","nvp_vclk1","No Common Primary Clock","2","False Path","G2B_ONECH_C2H/drop_seen_axi_reg/C","G2B_ONECH_C2H/drop_ack_sync1_source_reg/D","1-bit synchronized with ASYNC_REG property"
"85","81","CDC-1#1","CDC-1","Critical","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/axis_slot_reg[1]/C","G2B_ONECH_C2H/enable_applied_source_reg/D","1-bit unknown CDC circuitry"
"86","82","CDC-3#4","CDC-3","Info","userclk1","nvp_vclk1","No Common Primary Clock","2","False Path","G2B_ONECH_C2H/enable_req_toggle_axi_reg/C","G2B_ONECH_C2H/enable_req_sync1_source_reg/D","1-bit synchronized with ASYNC_REG property"
"87","83","CDC-10#1","CDC-10","Critical","userclk1","nvp_vclk1","No Common Primary Clock","2","False Path","G2B_ONECH_C2H/error_status_axi_reg[5]/C","G2B_ONECH_C2H/fatal_sync1_source_reg/D","Combinational logic detected before a synchronizer"
"88","84","CDC-3#5","CDC-3","Info","userclk1","nvp_vclk1","No Common Primary Clock","2","False Path","G2B_ONECH_C2H/formatter_seen_axi_reg/C","G2B_ONECH_C2H/formatter_ack_sync1_source_reg/D","1-bit synchronized with ASYNC_REG property"
"89","85","CDC-15#75","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/hard_event_baseline_hold_source_reg[0]/D","Clock enable controlled CDC structure detected"
"90","86","CDC-15#76","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/hard_event_baseline_hold_source_reg[1]/D","Clock enable controlled CDC structure detected"
"91","87","CDC-15#77","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/hard_event_baseline_hold_source_reg[2]/D","Clock enable controlled CDC structure detected"
"92","88","CDC-15#78","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/hard_event_baseline_hold_source_reg[3]/D","Clock enable controlled CDC structure detected"
"93","89","CDC-15#79","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/hard_event_clear_toggle_source_reg/D","Clock enable controlled CDC structure detected"
"94","90","CDC-3#6","CDC-3","Info","userclk1","nvp_vclk1","No Common Primary Clock","2","False Path","G2B_ONECH_C2H/overflow_seen_axi_reg/C","G2B_ONECH_C2H/overflow_ack_sync1_source_reg/D","1-bit synchronized with ASYNC_REG property"
"95","91","CDC-15#80","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[0]/R","Clock enable controlled CDC structure detected"
"96","92","CDC-15#81","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[1]/R","Clock enable controlled CDC structure detected"
"97","93","CDC-15#82","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[2]/R","Clock enable controlled CDC structure detected"
"98","94","CDC-15#83","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[3]/R","Clock enable controlled CDC structure detected"
"99","95","CDC-15#84","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[4]/R","Clock enable controlled CDC structure detected"
"100","96","CDC-15#85","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[5]/R","Clock enable controlled CDC structure detected"
"101","97","CDC-15#86","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[6]/R","Clock enable controlled CDC structure detected"
"102","98","CDC-15#87","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[7]/R","Clock enable controlled CDC structure detected"
"103","99","CDC-15#88","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[8]/R","Clock enable controlled CDC structure detected"
"104","100","CDC-15#89","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[9]/R","Clock enable controlled CDC structure detected"
"105","101","CDC-15#90","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[10]/R","Clock enable controlled CDC structure detected"
"106","102","CDC-15#91","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[11]/R","Clock enable controlled CDC structure detected"
"107","103","CDC-15#92","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[12]/R","Clock enable controlled CDC structure detected"
"108","104","CDC-15#93","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[13]/R","Clock enable controlled CDC structure detected"
"109","105","CDC-15#94","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[14]/R","Clock enable controlled CDC structure detected"
"110","106","CDC-15#95","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[15]/R","Clock enable controlled CDC structure detected"
"111","107","CDC-15#96","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[16]/R","Clock enable controlled CDC structure detected"
"112","108","CDC-15#97","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[17]/R","Clock enable controlled CDC structure detected"
"113","109","CDC-15#98","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[18]/R","Clock enable controlled CDC structure detected"
"114","110","CDC-15#99","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[19]/R","Clock enable controlled CDC structure detected"
"115","111","CDC-15#100","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[20]/R","Clock enable controlled CDC structure detected"
"116","112","CDC-15#101","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[21]/R","Clock enable controlled CDC structure detected"
"117","113","CDC-15#102","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[22]/R","Clock enable controlled CDC structure detected"
"118","114","CDC-15#103","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[23]/R","Clock enable controlled CDC structure detected"
"119","115","CDC-15#104","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[24]/R","Clock enable controlled CDC structure detected"
"120","116","CDC-15#105","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[25]/R","Clock enable controlled CDC structure detected"
"121","117","CDC-15#106","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[26]/R","Clock enable controlled CDC structure detected"
"122","118","CDC-15#107","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[27]/R","Clock enable controlled CDC structure detected"
"123","119","CDC-15#108","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[28]/R","Clock enable controlled CDC structure detected"
"124","120","CDC-15#109","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[29]/R","Clock enable controlled CDC structure detected"
"125","121","CDC-15#110","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[30]/R","Clock enable controlled CDC structure detected"
"126","122","CDC-15#111","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/overflow_count_source_reg[31]/R","Clock enable controlled CDC structure detected"
"127","123","CDC-1#2","CDC-1","Critical","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_release_phase_hold_axi_reg[0]/C","G2B_ONECH_C2H/own_ack_toggle_source_reg/D","1-bit unknown CDC circuitry"
"128","124","CDC-1#3","CDC-1","Critical","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/axis_slot_reg[1]/C","G2B_ONECH_C2H/own_ok_hold_source_reg/D","1-bit unknown CDC circuitry"
"129","125","CDC-1#4","CDC-1","Critical","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_release_phase_hold_axi_reg[0]/C","G2B_ONECH_C2H/own_req_seen_source_reg/D","1-bit unknown CDC circuitry"
"130","126","CDC-3#7","CDC-3","Info","userclk1","nvp_vclk1","No Common Primary Clock","2","False Path","G2B_ONECH_C2H/own_req_toggle_axi_reg/C","G2B_ONECH_C2H/own_req_sync1_source_reg/D","1-bit synchronized with ASYNC_REG property"
"131","127","CDC-3#8","CDC-3","Info","userclk1","nvp_vclk1","No Common Primary Clock","2","False Path","G2B_ONECH_C2H/ownership_seen_axi_reg/C","G2B_ONECH_C2H/ownership_ack_sync1_source_reg/D","1-bit synchronized with ASYNC_REG property"
"132","128","CDC-15#112","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[0]/R","Clock enable controlled CDC structure detected"
"133","129","CDC-15#113","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[1]/R","Clock enable controlled CDC structure detected"
"134","130","CDC-15#114","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[2]/R","Clock enable controlled CDC structure detected"
"135","131","CDC-15#115","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[3]/R","Clock enable controlled CDC structure detected"
"136","132","CDC-15#116","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[4]/R","Clock enable controlled CDC structure detected"
"137","133","CDC-15#117","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[5]/R","Clock enable controlled CDC structure detected"
"138","134","CDC-15#118","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[6]/R","Clock enable controlled CDC structure detected"
"139","135","CDC-15#119","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[7]/R","Clock enable controlled CDC structure detected"
"140","136","CDC-15#120","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[8]/R","Clock enable controlled CDC structure detected"
"141","137","CDC-15#121","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[9]/R","Clock enable controlled CDC structure detected"
"142","138","CDC-15#122","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[10]/R","Clock enable controlled CDC structure detected"
"143","139","CDC-15#123","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[11]/R","Clock enable controlled CDC structure detected"
"144","140","CDC-15#124","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[12]/R","Clock enable controlled CDC structure detected"
"145","141","CDC-15#125","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[13]/R","Clock enable controlled CDC structure detected"
"146","142","CDC-15#126","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[14]/R","Clock enable controlled CDC structure detected"
"147","143","CDC-15#127","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[15]/R","Clock enable controlled CDC structure detected"
"148","144","CDC-15#128","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[16]/R","Clock enable controlled CDC structure detected"
"149","145","CDC-15#129","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[17]/R","Clock enable controlled CDC structure detected"
"150","146","CDC-15#130","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[18]/R","Clock enable controlled CDC structure detected"
"151","147","CDC-15#131","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[19]/R","Clock enable controlled CDC structure detected"
"152","148","CDC-15#132","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[20]/R","Clock enable controlled CDC structure detected"
"153","149","CDC-15#133","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[21]/R","Clock enable controlled CDC structure detected"
"154","150","CDC-15#134","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[22]/R","Clock enable controlled CDC structure detected"
"155","151","CDC-15#135","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[23]/R","Clock enable controlled CDC structure detected"
"156","152","CDC-15#136","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[24]/R","Clock enable controlled CDC structure detected"
"157","153","CDC-15#137","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[25]/R","Clock enable controlled CDC structure detected"
"158","154","CDC-15#138","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[26]/R","Clock enable controlled CDC structure detected"
"159","155","CDC-15#139","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[27]/R","Clock enable controlled CDC structure detected"
"160","156","CDC-15#140","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[28]/R","Clock enable controlled CDC structure detected"
"161","157","CDC-15#141","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[29]/R","Clock enable controlled CDC structure detected"
"162","158","CDC-15#142","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[30]/R","Clock enable controlled CDC structure detected"
"163","159","CDC-15#143","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_attempted_source_reg[31]/R","Clock enable controlled CDC structure detected"
"164","160","CDC-15#144","CDC-15","Warning","userclk1","nvp_vclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C","G2B_ONECH_C2H/records_committed_source_reg[0]/R","Clock enable controlled CDC structure detected"
