"ObjectIndex","ObjectName","Rule","Ordinal","Severity","Property","Value"
"1179","CDC-15#703","CDC-15","703","Warning","ENDPOINT_CLOCK","userclk1"
"1179","CDC-15#703","CDC-15","703","Warning","ENDPOINT_PIN","G2B_ONECH_C2H/last_global_axi_reg[4]/D"
"1179","CDC-15#703","CDC-15","703","Warning","EXCEPTION","Max Delay Datapath Only"
"1179","CDC-15#703","CDC-15","703","Warning","EXCEPTION_ID","EMPTY"
"1179","CDC-15#703","CDC-15","703","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"1179","CDC-15#703","CDC-15","703","Warning","ID","703"
"1179","CDC-15#703","CDC-15","703","Warning","IS_WAIVED","0"
"1179","CDC-15#703","CDC-15","703","Warning","IS_WAIVED_INTERNAL","0"
"1179","CDC-15#703","CDC-15","703","Warning","NAME","CDC-15#703"
"1179","CDC-15#703","CDC-15","703","Warning","SEVERITY","Warning"
"1179","CDC-15#703","CDC-15","703","Warning","STARTPOINT_CLOCK","nvp_vclk1"
"1179","CDC-15#703","CDC-15","703","Warning","STARTPOINT_PIN","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C"
"1179","CDC-15#703","CDC-15","703","Warning","SYNCHRONIZER","EMPTY"
"1179","CDC-15#703","CDC-15","703","Warning","WAIVER","EMPTY"
"1180","CDC-15#704","CDC-15","704","Warning","CDC_TYPE","No Common Primary Clock"
"1180","CDC-15#704","CDC-15","704","Warning","CHECK","CDC-15"
"1180","CDC-15#704","CDC-15","704","Warning","CLASS","cdc_violation"
"1180","CDC-15#704","CDC-15","704","Warning","DEPTH","0"
"1180","CDC-15#704","CDC-15","704","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"1180","CDC-15#704","CDC-15","704","Warning","ENDPOINT_CLOCK","userclk1"
"1180","CDC-15#704","CDC-15","704","Warning","ENDPOINT_PIN","G2B_ONECH_C2H/last_global_axi_reg[5]/D"
"1180","CDC-15#704","CDC-15","704","Warning","EXCEPTION","Max Delay Datapath Only"
"1180","CDC-15#704","CDC-15","704","Warning","EXCEPTION_ID","EMPTY"
"1180","CDC-15#704","CDC-15","704","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"1180","CDC-15#704","CDC-15","704","Warning","ID","704"
"1180","CDC-15#704","CDC-15","704","Warning","IS_WAIVED","0"
"1180","CDC-15#704","CDC-15","704","Warning","IS_WAIVED_INTERNAL","0"
"1180","CDC-15#704","CDC-15","704","Warning","NAME","CDC-15#704"
"1180","CDC-15#704","CDC-15","704","Warning","SEVERITY","Warning"
"1180","CDC-15#704","CDC-15","704","Warning","STARTPOINT_CLOCK","nvp_vclk1"
"1180","CDC-15#704","CDC-15","704","Warning","STARTPOINT_PIN","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C"
"1180","CDC-15#704","CDC-15","704","Warning","SYNCHRONIZER","EMPTY"
"1180","CDC-15#704","CDC-15","704","Warning","WAIVER","EMPTY"
"1181","CDC-15#705","CDC-15","705","Warning","CDC_TYPE","No Common Primary Clock"
"1181","CDC-15#705","CDC-15","705","Warning","CHECK","CDC-15"
"1181","CDC-15#705","CDC-15","705","Warning","CLASS","cdc_violation"
"1181","CDC-15#705","CDC-15","705","Warning","DEPTH","0"
"1181","CDC-15#705","CDC-15","705","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"1181","CDC-15#705","CDC-15","705","Warning","ENDPOINT_CLOCK","userclk1"
"1181","CDC-15#705","CDC-15","705","Warning","ENDPOINT_PIN","G2B_ONECH_C2H/last_global_axi_reg[6]/D"
"1181","CDC-15#705","CDC-15","705","Warning","EXCEPTION","Max Delay Datapath Only"
"1181","CDC-15#705","CDC-15","705","Warning","EXCEPTION_ID","EMPTY"
"1181","CDC-15#705","CDC-15","705","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"1181","CDC-15#705","CDC-15","705","Warning","ID","705"
"1181","CDC-15#705","CDC-15","705","Warning","IS_WAIVED","0"
"1181","CDC-15#705","CDC-15","705","Warning","IS_WAIVED_INTERNAL","0"
"1181","CDC-15#705","CDC-15","705","Warning","NAME","CDC-15#705"
"1181","CDC-15#705","CDC-15","705","Warning","SEVERITY","Warning"
"1181","CDC-15#705","CDC-15","705","Warning","STARTPOINT_CLOCK","nvp_vclk1"
"1181","CDC-15#705","CDC-15","705","Warning","STARTPOINT_PIN","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C"
"1181","CDC-15#705","CDC-15","705","Warning","SYNCHRONIZER","EMPTY"
"1181","CDC-15#705","CDC-15","705","Warning","WAIVER","EMPTY"
"1182","CDC-15#706","CDC-15","706","Warning","CDC_TYPE","No Common Primary Clock"
"1182","CDC-15#706","CDC-15","706","Warning","CHECK","CDC-15"
"1182","CDC-15#706","CDC-15","706","Warning","CLASS","cdc_violation"
"1182","CDC-15#706","CDC-15","706","Warning","DEPTH","0"
"1182","CDC-15#706","CDC-15","706","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"1182","CDC-15#706","CDC-15","706","Warning","ENDPOINT_CLOCK","userclk1"
"1182","CDC-15#706","CDC-15","706","Warning","ENDPOINT_PIN","G2B_ONECH_C2H/last_global_axi_reg[7]/D"
"1182","CDC-15#706","CDC-15","706","Warning","EXCEPTION","Max Delay Datapath Only"
"1182","CDC-15#706","CDC-15","706","Warning","EXCEPTION_ID","EMPTY"
"1182","CDC-15#706","CDC-15","706","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"1182","CDC-15#706","CDC-15","706","Warning","ID","706"
"1182","CDC-15#706","CDC-15","706","Warning","IS_WAIVED","0"
"1182","CDC-15#706","CDC-15","706","Warning","IS_WAIVED_INTERNAL","0"
"1182","CDC-15#706","CDC-15","706","Warning","NAME","CDC-15#706"
"1182","CDC-15#706","CDC-15","706","Warning","SEVERITY","Warning"
"1182","CDC-15#706","CDC-15","706","Warning","STARTPOINT_CLOCK","nvp_vclk1"
"1182","CDC-15#706","CDC-15","706","Warning","STARTPOINT_PIN","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C"
"1182","CDC-15#706","CDC-15","706","Warning","SYNCHRONIZER","EMPTY"
"1182","CDC-15#706","CDC-15","706","Warning","WAIVER","EMPTY"
"1183","CDC-15#707","CDC-15","707","Warning","CDC_TYPE","No Common Primary Clock"
"1183","CDC-15#707","CDC-15","707","Warning","CHECK","CDC-15"
"1183","CDC-15#707","CDC-15","707","Warning","CLASS","cdc_violation"
"1183","CDC-15#707","CDC-15","707","Warning","DEPTH","0"
"1183","CDC-15#707","CDC-15","707","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"1183","CDC-15#707","CDC-15","707","Warning","ENDPOINT_CLOCK","userclk1"
"1183","CDC-15#707","CDC-15","707","Warning","ENDPOINT_PIN","G2B_ONECH_C2H/last_global_axi_reg[8]/D"
"1183","CDC-15#707","CDC-15","707","Warning","EXCEPTION","Max Delay Datapath Only"
"1183","CDC-15#707","CDC-15","707","Warning","EXCEPTION_ID","EMPTY"
"1183","CDC-15#707","CDC-15","707","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"1183","CDC-15#707","CDC-15","707","Warning","ID","707"
"1183","CDC-15#707","CDC-15","707","Warning","IS_WAIVED","0"
"1183","CDC-15#707","CDC-15","707","Warning","IS_WAIVED_INTERNAL","0"
"1183","CDC-15#707","CDC-15","707","Warning","NAME","CDC-15#707"
"1183","CDC-15#707","CDC-15","707","Warning","SEVERITY","Warning"
"1183","CDC-15#707","CDC-15","707","Warning","STARTPOINT_CLOCK","nvp_vclk1"
"1183","CDC-15#707","CDC-15","707","Warning","STARTPOINT_PIN","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C"
"1183","CDC-15#707","CDC-15","707","Warning","SYNCHRONIZER","EMPTY"
"1183","CDC-15#707","CDC-15","707","Warning","WAIVER","EMPTY"
"1184","CDC-15#708","CDC-15","708","Warning","CDC_TYPE","No Common Primary Clock"
"1184","CDC-15#708","CDC-15","708","Warning","CHECK","CDC-15"
"1184","CDC-15#708","CDC-15","708","Warning","CLASS","cdc_violation"
"1184","CDC-15#708","CDC-15","708","Warning","DEPTH","0"
"1184","CDC-15#708","CDC-15","708","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"1184","CDC-15#708","CDC-15","708","Warning","ENDPOINT_CLOCK","userclk1"
"1184","CDC-15#708","CDC-15","708","Warning","ENDPOINT_PIN","G2B_ONECH_C2H/last_global_axi_reg[9]/D"
"1184","CDC-15#708","CDC-15","708","Warning","EXCEPTION","Max Delay Datapath Only"
"1184","CDC-15#708","CDC-15","708","Warning","EXCEPTION_ID","EMPTY"
"1184","CDC-15#708","CDC-15","708","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"1184","CDC-15#708","CDC-15","708","Warning","ID","708"
"1184","CDC-15#708","CDC-15","708","Warning","IS_WAIVED","0"
"1184","CDC-15#708","CDC-15","708","Warning","IS_WAIVED_INTERNAL","0"
"1184","CDC-15#708","CDC-15","708","Warning","NAME","CDC-15#708"
"1184","CDC-15#708","CDC-15","708","Warning","SEVERITY","Warning"
"1184","CDC-15#708","CDC-15","708","Warning","STARTPOINT_CLOCK","nvp_vclk1"
"1184","CDC-15#708","CDC-15","708","Warning","STARTPOINT_PIN","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C"
"1184","CDC-15#708","CDC-15","708","Warning","SYNCHRONIZER","EMPTY"
"1184","CDC-15#708","CDC-15","708","Warning","WAIVER","EMPTY"
"1185","CDC-15#709","CDC-15","709","Warning","CDC_TYPE","No Common Primary Clock"
"1185","CDC-15#709","CDC-15","709","Warning","CHECK","CDC-15"
"1185","CDC-15#709","CDC-15","709","Warning","CLASS","cdc_violation"
"1185","CDC-15#709","CDC-15","709","Warning","DEPTH","0"
"1185","CDC-15#709","CDC-15","709","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"1185","CDC-15#709","CDC-15","709","Warning","ENDPOINT_CLOCK","userclk1"
"1185","CDC-15#709","CDC-15","709","Warning","ENDPOINT_PIN","G2B_ONECH_C2H/last_global_axi_reg[10]/D"
"1185","CDC-15#709","CDC-15","709","Warning","EXCEPTION","Max Delay Datapath Only"
"1185","CDC-15#709","CDC-15","709","Warning","EXCEPTION_ID","EMPTY"
"1185","CDC-15#709","CDC-15","709","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"1185","CDC-15#709","CDC-15","709","Warning","ID","709"
"1185","CDC-15#709","CDC-15","709","Warning","IS_WAIVED","0"
"1185","CDC-15#709","CDC-15","709","Warning","IS_WAIVED_INTERNAL","0"
"1185","CDC-15#709","CDC-15","709","Warning","NAME","CDC-15#709"
"1185","CDC-15#709","CDC-15","709","Warning","SEVERITY","Warning"
"1185","CDC-15#709","CDC-15","709","Warning","STARTPOINT_CLOCK","nvp_vclk1"
"1185","CDC-15#709","CDC-15","709","Warning","STARTPOINT_PIN","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C"
"1185","CDC-15#709","CDC-15","709","Warning","SYNCHRONIZER","EMPTY"
"1185","CDC-15#709","CDC-15","709","Warning","WAIVER","EMPTY"
"1186","CDC-15#710","CDC-15","710","Warning","CDC_TYPE","No Common Primary Clock"
"1186","CDC-15#710","CDC-15","710","Warning","CHECK","CDC-15"
"1186","CDC-15#710","CDC-15","710","Warning","CLASS","cdc_violation"
"1186","CDC-15#710","CDC-15","710","Warning","DEPTH","0"
"1186","CDC-15#710","CDC-15","710","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"1186","CDC-15#710","CDC-15","710","Warning","ENDPOINT_CLOCK","userclk1"
"1186","CDC-15#710","CDC-15","710","Warning","ENDPOINT_PIN","G2B_ONECH_C2H/last_global_axi_reg[11]/D"
"1186","CDC-15#710","CDC-15","710","Warning","EXCEPTION","Max Delay Datapath Only"
"1186","CDC-15#710","CDC-15","710","Warning","EXCEPTION_ID","EMPTY"
"1186","CDC-15#710","CDC-15","710","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"1186","CDC-15#710","CDC-15","710","Warning","ID","710"
"1186","CDC-15#710","CDC-15","710","Warning","IS_WAIVED","0"
"1186","CDC-15#710","CDC-15","710","Warning","IS_WAIVED_INTERNAL","0"
"1186","CDC-15#710","CDC-15","710","Warning","NAME","CDC-15#710"
"1186","CDC-15#710","CDC-15","710","Warning","SEVERITY","Warning"
"1186","CDC-15#710","CDC-15","710","Warning","STARTPOINT_CLOCK","nvp_vclk1"
"1186","CDC-15#710","CDC-15","710","Warning","STARTPOINT_PIN","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C"
"1186","CDC-15#710","CDC-15","710","Warning","SYNCHRONIZER","EMPTY"
"1186","CDC-15#710","CDC-15","710","Warning","WAIVER","EMPTY"
"1187","CDC-15#711","CDC-15","711","Warning","CDC_TYPE","No Common Primary Clock"
"1187","CDC-15#711","CDC-15","711","Warning","CHECK","CDC-15"
"1187","CDC-15#711","CDC-15","711","Warning","CLASS","cdc_violation"
"1187","CDC-15#711","CDC-15","711","Warning","DEPTH","0"
"1187","CDC-15#711","CDC-15","711","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"1187","CDC-15#711","CDC-15","711","Warning","ENDPOINT_CLOCK","userclk1"
"1187","CDC-15#711","CDC-15","711","Warning","ENDPOINT_PIN","G2B_ONECH_C2H/last_global_axi_reg[12]/D"
"1187","CDC-15#711","CDC-15","711","Warning","EXCEPTION","Max Delay Datapath Only"
"1187","CDC-15#711","CDC-15","711","Warning","EXCEPTION_ID","EMPTY"
"1187","CDC-15#711","CDC-15","711","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"1187","CDC-15#711","CDC-15","711","Warning","ID","711"
"1187","CDC-15#711","CDC-15","711","Warning","IS_WAIVED","0"
"1187","CDC-15#711","CDC-15","711","Warning","IS_WAIVED_INTERNAL","0"
"1187","CDC-15#711","CDC-15","711","Warning","NAME","CDC-15#711"
"1187","CDC-15#711","CDC-15","711","Warning","SEVERITY","Warning"
"1187","CDC-15#711","CDC-15","711","Warning","STARTPOINT_CLOCK","nvp_vclk1"
"1187","CDC-15#711","CDC-15","711","Warning","STARTPOINT_PIN","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C"
"1187","CDC-15#711","CDC-15","711","Warning","SYNCHRONIZER","EMPTY"
"1187","CDC-15#711","CDC-15","711","Warning","WAIVER","EMPTY"
"1188","CDC-15#712","CDC-15","712","Warning","CDC_TYPE","No Common Primary Clock"
"1188","CDC-15#712","CDC-15","712","Warning","CHECK","CDC-15"
"1188","CDC-15#712","CDC-15","712","Warning","CLASS","cdc_violation"
"1188","CDC-15#712","CDC-15","712","Warning","DEPTH","0"
"1188","CDC-15#712","CDC-15","712","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"1188","CDC-15#712","CDC-15","712","Warning","ENDPOINT_CLOCK","userclk1"
"1188","CDC-15#712","CDC-15","712","Warning","ENDPOINT_PIN","G2B_ONECH_C2H/last_global_axi_reg[13]/D"
"1188","CDC-15#712","CDC-15","712","Warning","EXCEPTION","Max Delay Datapath Only"
"1188","CDC-15#712","CDC-15","712","Warning","EXCEPTION_ID","EMPTY"
"1188","CDC-15#712","CDC-15","712","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"1188","CDC-15#712","CDC-15","712","Warning","ID","712"
"1188","CDC-15#712","CDC-15","712","Warning","IS_WAIVED","0"
"1188","CDC-15#712","CDC-15","712","Warning","IS_WAIVED_INTERNAL","0"
"1188","CDC-15#712","CDC-15","712","Warning","NAME","CDC-15#712"
"1188","CDC-15#712","CDC-15","712","Warning","SEVERITY","Warning"
"1188","CDC-15#712","CDC-15","712","Warning","STARTPOINT_CLOCK","nvp_vclk1"
"1188","CDC-15#712","CDC-15","712","Warning","STARTPOINT_PIN","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C"
"1188","CDC-15#712","CDC-15","712","Warning","SYNCHRONIZER","EMPTY"
"1188","CDC-15#712","CDC-15","712","Warning","WAIVER","EMPTY"
"1189","CDC-15#713","CDC-15","713","Warning","CDC_TYPE","No Common Primary Clock"
"1189","CDC-15#713","CDC-15","713","Warning","CHECK","CDC-15"
"1189","CDC-15#713","CDC-15","713","Warning","CLASS","cdc_violation"
"1189","CDC-15#713","CDC-15","713","Warning","DEPTH","0"
"1189","CDC-15#713","CDC-15","713","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"1189","CDC-15#713","CDC-15","713","Warning","ENDPOINT_CLOCK","userclk1"
"1189","CDC-15#713","CDC-15","713","Warning","ENDPOINT_PIN","G2B_ONECH_C2H/last_global_axi_reg[14]/D"
"1189","CDC-15#713","CDC-15","713","Warning","EXCEPTION","Max Delay Datapath Only"
"1189","CDC-15#713","CDC-15","713","Warning","EXCEPTION_ID","EMPTY"
"1189","CDC-15#713","CDC-15","713","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"1189","CDC-15#713","CDC-15","713","Warning","ID","713"
"1189","CDC-15#713","CDC-15","713","Warning","IS_WAIVED","0"
"1189","CDC-15#713","CDC-15","713","Warning","IS_WAIVED_INTERNAL","0"
"1189","CDC-15#713","CDC-15","713","Warning","NAME","CDC-15#713"
"1189","CDC-15#713","CDC-15","713","Warning","SEVERITY","Warning"
"1189","CDC-15#713","CDC-15","713","Warning","STARTPOINT_CLOCK","nvp_vclk1"
"1189","CDC-15#713","CDC-15","713","Warning","STARTPOINT_PIN","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C"
"1189","CDC-15#713","CDC-15","713","Warning","SYNCHRONIZER","EMPTY"
"1189","CDC-15#713","CDC-15","713","Warning","WAIVER","EMPTY"
"1190","CDC-15#714","CDC-15","714","Warning","CDC_TYPE","No Common Primary Clock"
"1190","CDC-15#714","CDC-15","714","Warning","CHECK","CDC-15"
"1190","CDC-15#714","CDC-15","714","Warning","CLASS","cdc_violation"
"1190","CDC-15#714","CDC-15","714","Warning","DEPTH","0"
"1190","CDC-15#714","CDC-15","714","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"1190","CDC-15#714","CDC-15","714","Warning","ENDPOINT_CLOCK","userclk1"
"1190","CDC-15#714","CDC-15","714","Warning","ENDPOINT_PIN","G2B_ONECH_C2H/last_global_axi_reg[15]/D"
"1190","CDC-15#714","CDC-15","714","Warning","EXCEPTION","Max Delay Datapath Only"
"1190","CDC-15#714","CDC-15","714","Warning","EXCEPTION_ID","EMPTY"
"1190","CDC-15#714","CDC-15","714","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"1190","CDC-15#714","CDC-15","714","Warning","ID","714"
"1190","CDC-15#714","CDC-15","714","Warning","IS_WAIVED","0"
"1190","CDC-15#714","CDC-15","714","Warning","IS_WAIVED_INTERNAL","0"
"1190","CDC-15#714","CDC-15","714","Warning","NAME","CDC-15#714"
"1190","CDC-15#714","CDC-15","714","Warning","SEVERITY","Warning"
"1190","CDC-15#714","CDC-15","714","Warning","STARTPOINT_CLOCK","nvp_vclk1"
"1190","CDC-15#714","CDC-15","714","Warning","STARTPOINT_PIN","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C"
"1190","CDC-15#714","CDC-15","714","Warning","SYNCHRONIZER","EMPTY"
"1190","CDC-15#714","CDC-15","714","Warning","WAIVER","EMPTY"
"1191","CDC-15#715","CDC-15","715","Warning","CDC_TYPE","No Common Primary Clock"
"1191","CDC-15#715","CDC-15","715","Warning","CHECK","CDC-15"
"1191","CDC-15#715","CDC-15","715","Warning","CLASS","cdc_violation"
"1191","CDC-15#715","CDC-15","715","Warning","DEPTH","0"
"1191","CDC-15#715","CDC-15","715","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"1191","CDC-15#715","CDC-15","715","Warning","ENDPOINT_CLOCK","userclk1"
"1191","CDC-15#715","CDC-15","715","Warning","ENDPOINT_PIN","G2B_ONECH_C2H/last_global_axi_reg[16]/D"
"1191","CDC-15#715","CDC-15","715","Warning","EXCEPTION","Max Delay Datapath Only"
"1191","CDC-15#715","CDC-15","715","Warning","EXCEPTION_ID","EMPTY"
"1191","CDC-15#715","CDC-15","715","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"1191","CDC-15#715","CDC-15","715","Warning","ID","715"
"1191","CDC-15#715","CDC-15","715","Warning","IS_WAIVED","0"
"1191","CDC-15#715","CDC-15","715","Warning","IS_WAIVED_INTERNAL","0"
"1191","CDC-15#715","CDC-15","715","Warning","NAME","CDC-15#715"
"1191","CDC-15#715","CDC-15","715","Warning","SEVERITY","Warning"
"1191","CDC-15#715","CDC-15","715","Warning","STARTPOINT_CLOCK","nvp_vclk1"
"1191","CDC-15#715","CDC-15","715","Warning","STARTPOINT_PIN","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C"
"1191","CDC-15#715","CDC-15","715","Warning","SYNCHRONIZER","EMPTY"
"1191","CDC-15#715","CDC-15","715","Warning","WAIVER","EMPTY"
"1192","CDC-15#716","CDC-15","716","Warning","CDC_TYPE","No Common Primary Clock"
"1192","CDC-15#716","CDC-15","716","Warning","CHECK","CDC-15"
"1192","CDC-15#716","CDC-15","716","Warning","CLASS","cdc_violation"
"1192","CDC-15#716","CDC-15","716","Warning","DEPTH","0"
"1192","CDC-15#716","CDC-15","716","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"1192","CDC-15#716","CDC-15","716","Warning","ENDPOINT_CLOCK","userclk1"
"1192","CDC-15#716","CDC-15","716","Warning","ENDPOINT_PIN","G2B_ONECH_C2H/last_global_axi_reg[17]/D"
"1192","CDC-15#716","CDC-15","716","Warning","EXCEPTION","Max Delay Datapath Only"
"1192","CDC-15#716","CDC-15","716","Warning","EXCEPTION_ID","EMPTY"
"1192","CDC-15#716","CDC-15","716","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"1192","CDC-15#716","CDC-15","716","Warning","ID","716"
"1192","CDC-15#716","CDC-15","716","Warning","IS_WAIVED","0"
"1192","CDC-15#716","CDC-15","716","Warning","IS_WAIVED_INTERNAL","0"
"1192","CDC-15#716","CDC-15","716","Warning","NAME","CDC-15#716"
"1192","CDC-15#716","CDC-15","716","Warning","SEVERITY","Warning"
"1192","CDC-15#716","CDC-15","716","Warning","STARTPOINT_CLOCK","nvp_vclk1"
"1192","CDC-15#716","CDC-15","716","Warning","STARTPOINT_PIN","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C"
"1192","CDC-15#716","CDC-15","716","Warning","SYNCHRONIZER","EMPTY"
"1192","CDC-15#716","CDC-15","716","Warning","WAIVER","EMPTY"
"1193","CDC-15#717","CDC-15","717","Warning","CDC_TYPE","No Common Primary Clock"
"1193","CDC-15#717","CDC-15","717","Warning","CHECK","CDC-15"
"1193","CDC-15#717","CDC-15","717","Warning","CLASS","cdc_violation"
"1193","CDC-15#717","CDC-15","717","Warning","DEPTH","0"
"1193","CDC-15#717","CDC-15","717","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"1193","CDC-15#717","CDC-15","717","Warning","ENDPOINT_CLOCK","userclk1"
"1193","CDC-15#717","CDC-15","717","Warning","ENDPOINT_PIN","G2B_ONECH_C2H/last_global_axi_reg[18]/D"
"1193","CDC-15#717","CDC-15","717","Warning","EXCEPTION","Max Delay Datapath Only"
"1193","CDC-15#717","CDC-15","717","Warning","EXCEPTION_ID","EMPTY"
"1193","CDC-15#717","CDC-15","717","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"1193","CDC-15#717","CDC-15","717","Warning","ID","717"
"1193","CDC-15#717","CDC-15","717","Warning","IS_WAIVED","0"
"1193","CDC-15#717","CDC-15","717","Warning","IS_WAIVED_INTERNAL","0"
"1193","CDC-15#717","CDC-15","717","Warning","NAME","CDC-15#717"
"1193","CDC-15#717","CDC-15","717","Warning","SEVERITY","Warning"
"1193","CDC-15#717","CDC-15","717","Warning","STARTPOINT_CLOCK","nvp_vclk1"
"1193","CDC-15#717","CDC-15","717","Warning","STARTPOINT_PIN","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C"
"1193","CDC-15#717","CDC-15","717","Warning","SYNCHRONIZER","EMPTY"
"1193","CDC-15#717","CDC-15","717","Warning","WAIVER","EMPTY"
"1194","CDC-15#718","CDC-15","718","Warning","CDC_TYPE","No Common Primary Clock"
"1194","CDC-15#718","CDC-15","718","Warning","CHECK","CDC-15"
"1194","CDC-15#718","CDC-15","718","Warning","CLASS","cdc_violation"
"1194","CDC-15#718","CDC-15","718","Warning","DEPTH","0"
"1194","CDC-15#718","CDC-15","718","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"1194","CDC-15#718","CDC-15","718","Warning","ENDPOINT_CLOCK","userclk1"
"1194","CDC-15#718","CDC-15","718","Warning","ENDPOINT_PIN","G2B_ONECH_C2H/last_global_axi_reg[19]/D"
"1194","CDC-15#718","CDC-15","718","Warning","EXCEPTION","Max Delay Datapath Only"
"1194","CDC-15#718","CDC-15","718","Warning","EXCEPTION_ID","EMPTY"
"1194","CDC-15#718","CDC-15","718","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"1194","CDC-15#718","CDC-15","718","Warning","ID","718"
"1194","CDC-15#718","CDC-15","718","Warning","IS_WAIVED","0"
"1194","CDC-15#718","CDC-15","718","Warning","IS_WAIVED_INTERNAL","0"
"1194","CDC-15#718","CDC-15","718","Warning","NAME","CDC-15#718"
"1194","CDC-15#718","CDC-15","718","Warning","SEVERITY","Warning"
"1194","CDC-15#718","CDC-15","718","Warning","STARTPOINT_CLOCK","nvp_vclk1"
"1194","CDC-15#718","CDC-15","718","Warning","STARTPOINT_PIN","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C"
"1194","CDC-15#718","CDC-15","718","Warning","SYNCHRONIZER","EMPTY"
"1194","CDC-15#718","CDC-15","718","Warning","WAIVER","EMPTY"
"1195","CDC-15#719","CDC-15","719","Warning","CDC_TYPE","No Common Primary Clock"
"1195","CDC-15#719","CDC-15","719","Warning","CHECK","CDC-15"
"1195","CDC-15#719","CDC-15","719","Warning","CLASS","cdc_violation"
"1195","CDC-15#719","CDC-15","719","Warning","DEPTH","0"
"1195","CDC-15#719","CDC-15","719","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"1195","CDC-15#719","CDC-15","719","Warning","ENDPOINT_CLOCK","userclk1"
"1195","CDC-15#719","CDC-15","719","Warning","ENDPOINT_PIN","G2B_ONECH_C2H/last_global_axi_reg[20]/D"
"1195","CDC-15#719","CDC-15","719","Warning","EXCEPTION","Max Delay Datapath Only"
"1195","CDC-15#719","CDC-15","719","Warning","EXCEPTION_ID","EMPTY"
"1195","CDC-15#719","CDC-15","719","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"1195","CDC-15#719","CDC-15","719","Warning","ID","719"
"1195","CDC-15#719","CDC-15","719","Warning","IS_WAIVED","0"
"1195","CDC-15#719","CDC-15","719","Warning","IS_WAIVED_INTERNAL","0"
"1195","CDC-15#719","CDC-15","719","Warning","NAME","CDC-15#719"
"1195","CDC-15#719","CDC-15","719","Warning","SEVERITY","Warning"
"1195","CDC-15#719","CDC-15","719","Warning","STARTPOINT_CLOCK","nvp_vclk1"
"1195","CDC-15#719","CDC-15","719","Warning","STARTPOINT_PIN","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C"
"1195","CDC-15#719","CDC-15","719","Warning","SYNCHRONIZER","EMPTY"
"1195","CDC-15#719","CDC-15","719","Warning","WAIVER","EMPTY"
"1196","CDC-15#720","CDC-15","720","Warning","CDC_TYPE","No Common Primary Clock"
"1196","CDC-15#720","CDC-15","720","Warning","CHECK","CDC-15"
"1196","CDC-15#720","CDC-15","720","Warning","CLASS","cdc_violation"
