Scanline,PayloadSHA256,LumaMean
746,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
747,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
748,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
749,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
750,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
751,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
752,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
753,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
754,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
755,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
756,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
757,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
758,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
759,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
760,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
761,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
762,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
763,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
764,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
765,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
766,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
767,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
768,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
769,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
770,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
771,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
772,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
773,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
774,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
775,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
776,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
777,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
778,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
779,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
780,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
781,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
782,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
783,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
784,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
785,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
786,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
787,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
788,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
789,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
790,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
791,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
792,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
793,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
794,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
795,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
796,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
797,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
798,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
799,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
800,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
801,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
802,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
803,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
804,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
805,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
806,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
807,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
808,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
809,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
810,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
811,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
812,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
813,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
814,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
815,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
816,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
817,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
818,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
819,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
820,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
821,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
822,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
823,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
824,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
825,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
826,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
827,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
828,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
829,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
830,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
831,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
832,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
833,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
834,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
835,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
836,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
837,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
838,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
839,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
840,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
841,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
842,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
843,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
844,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
845,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
846,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
847,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
848,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
849,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
850,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
851,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
852,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
853,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
854,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
855,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
856,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
857,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
858,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
859,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
860,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
861,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
862,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
863,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
864,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
865,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
866,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
867,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
868,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
869,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
870,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
871,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
872,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
873,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
874,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
875,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
876,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
877,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
878,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
879,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
880,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
881,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
882,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
883,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
884,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
885,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
886,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
887,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
888,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
889,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
890,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
891,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
892,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
893,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
894,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
895,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
896,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
897,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
898,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
899,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
900,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
901,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
902,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
903,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
904,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
905,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
906,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
907,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
908,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
909,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
910,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
911,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
912,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
913,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
914,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
915,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
916,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
917,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
918,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
919,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
920,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
921,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
922,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
923,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
924,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
925,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
926,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
927,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
928,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
929,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
930,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
931,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
932,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
933,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
934,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
935,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
936,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
937,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
938,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
939,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
940,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
941,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
942,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
943,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
944,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
945,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
946,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
947,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
948,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
949,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
950,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
951,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
952,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
953,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
954,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
955,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
956,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
957,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
958,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
959,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
960,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
961,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
962,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
963,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
964,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
965,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
966,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
967,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
968,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
969,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
970,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
971,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
972,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
973,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
974,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
975,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
976,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
977,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
978,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
979,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
980,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
981,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
982,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
983,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
984,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
985,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
986,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
987,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
988,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
989,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
990,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
991,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
992,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
993,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
994,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
